其他特色：买手机给家里人使用，性能是否好用不做评价，外观还可以，手感的话因为本人一直使用华为所以感觉比较奇怪。,2
当天就拿到手机了，快递很快，手机还没用，颜色挺好看的，期待使用后的结果,2
这次运气不错，电池续航能力真牛，刷几分钟视频，就没了百分之一，而且是持续性的，使用时间长掉电速度实在受不了！还不如之前的11续航,2
待机国产比差太多了，充电器不送，还爱坏，外观没得挑挺好看，,2
好奇心买了这部手机，不懂分辨真假，相信京东品质，相信应该可靠，手机网络相当差，照相没有想象那么友好,2
感觉目前用起来还可以就是一天要充一次电，然后的话整体而言目前使用的效果还可以，等追评。,2
质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物店家很讲信誉，而且很不错哦，在这家店买东东，我很满意。,2
还行，流畅度可以的，就是外观像砖头，边框很宽，感觉下次应该不会买这个了,2
手机挺好，就是进停车场，还有坐电梯手机出来就没有信号必须开飞行模式重启一下要不然信号好几分钟反应不过来,2
沿袭老外观，唯一优势ios，6g的ram真得很不错，相比之前杀后台好了些但并不多，京东很?，7天之内不给价保，he tui,2
查序列号的时候是显示未激活，遗憾的是没买到序列号Ｃ开头的深圳富士康生产的质量嘎嘎好，希望耐用，毕竟那么贵，再用一段时间再追评,2
苹果一直是业界标杆，不过ios在界面切换的顺滑度上属实拖了性能的后腿，成了减分项。有可能正因为他是苹果，所以要求和期许就高了，实际体验很难达到满分,2
价格还可以。从华为换过来。人脸识别很棒。充电超慢。有些还是不太习惯。总体还可以，充电器都没有。,2
感觉还行，iOS系统确实是比安卓的部分系统给力。希望充电速度能改进一下，实在是太慢了。,2
?心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实?，就是服务不咋地，没给我（a+会员）送ac+，当时活动六百卷和ac+只能二选一，现在都送却说补不上，差评,2
手机信号不是特别好，待机时间跟11差不多，相机使用感还行，就是拍视频会突然很亮，拍照跟视频比较的话偏暗,2
快递拿到手里那一刻，有点害怕，因为很轻，用手可以轻易按压，意识到没放填充物，打开那一刻确实验证了这一想法,2
玩的时候发热我可以理解，但放口袋里也发热是几个意思之前的苹果11香港货玩游戏暖都不暖。差强人意啊,2
买来过年送给妈妈的，买回来开机检验了一下，没啥大问题，就是这个电呀有点不耐用，放着也掉电挺快，其他问题暂未发现。,2
手机刚到用了不到一天，就推出49快充套装，+1分钱保一年的活动，都有保价了，这也活动也应应该改改，购买几天内可以补加，就早买了一天错过了好多优惠,2
帮家里人买的 刚开始充电会充很久 家里人反馈不是特别流畅 关机重启要好些 因为是家里人用的 也没什么大问题就这样,2
第一台苹果，挺好用的，不过打游戏确实发烫！云顶之弈的手游版金铲铲，80的电四把左右，温度比发烧机还烫，画质啥的还没拉满喔,2
紫色挺好看的，可是外观有一点点划痕，后面换货时间要很久还要检测一系列的就没换了，将就用，用起来还可以，拍照好看！双十二买挺划算的。,2
外形外观：小手可握，拍照效果：真实情况，屏幕音效：勉勉强强，运行速度：随机应变,2
外观还可以，手感也很不错，拍照一般，操作有点不太爽，对安卓转过来的不好适，???物流还行不很快就到了，服务一般客服啥也不会就会套话还不如机器人，很不爽?,2
趁着活动的时候买的，以为省了不少钱，结果到手又降价了，还不给价保，信号目前使用下来也还不错，续航比手上的 XR 好很多，只能说，卖家发货速度很快！,2
手机外观手感都很好，喜欢，就是刷大概1个小时手机发烫严重，不知道你们的手机有没有这种情况，问了客服说正常。因为手机运行快所以发烫，也不知道合不合理，有看到的同样问题的回复下,2
外形外观：可以，屏幕音效：可以，拍照效果：前置有一点锐化显毛孔，后置是好看的，运行速度：流畅,2
外形外观：还行，拍照效果：可以，运行速度：有时候会卡住 无语，电池是真的不耐用,2
送给老婆的，颜值肯定在线，主要相机可以。给小孩拍拍视频，没有问题。其它没什么电池真不咋地，整体还行。,2
毕竟是京东自营，本来很相信京东的质量，结果到了，快递拆开发现手机盒一个显而易见的皱纹，毕竟六七千买的手机多少心里膈应，室友在百亿补贴比我少四百入手的包装就很好，我想着换一个，客服说是物流问题造成，我们这疫情再换需要十天后才能发货，拆开手机盒机子还好没有划痕什么的，耗电有些快，但屏幕，手机体验感却很好，我认为包装之前手机盒就有褶皱，快递盒完完整整,2
我买苹果14不到两天，手机的后置摄像头发现打不开，是黑屏的状态，然后接着前置摄像头也时好时坏。然后给客服协商换机，服务挺好的，目前正在等待解决的过程中，后续有什么问题会给广大手机用户分享。。,2
手机很好用，但是，这个手机的电池有一说一，比起其他手机差太多了，充得又慢，用得又快，以后再也不会选择苹果了！！！,2
这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了。就是京东平台双十一频繁变价还不给价保很过分！,2
拿到手之后，觉得手感确实不错，大小也确实比较小，女生拿手里倒是大小可以。有些感触不是很灵，也有点卡顿。我后悔了,2
可能刚刚用好多性能都不适应，感觉去电有点快，但用快充充电器充得很快。退出键也不方便,2
苹果14的外观功能都没得说，手感也挺不错，旧手机就是感觉电池续航短才换的，但没想到14新手机续航更不好用，待机状态下电池耗电也很快，挺失望的,2
耗电巨快，目前16.2原厂系统，比我备用机8p还不足，评论 3-5分钟掉一格电，跟往常的iphone，单单续航不能比,2
1、手机外观漂亮，运行流畅，2.激活用了很长时间，需要升级系统，3.发烫严重，视频通话20分钟以上就感觉很明显。，4.手机送过来都电话通知，自己放到提货点。,2
外观流畅度什么都可以，可是电池续航也太拉胯了吧，一下午不用都能掉百分之二十几，最离谱的是睡前百分之四十多的电，早上醒来0关机了，对我这种续航能力需求高的人来说简直是折磨,2
屏幕音效：苹果音效可以，拍照效果：拍照效果很好，外形外观：外观两处掉漆，第一次买苹果手机，拍照功能非常好，用起来还不错，就是有两处掉漆了,2
手机比较小巧，京东送货很快拿到手，就是续航不行，掉电比我用了三四年的xr还快，前两天没用从53电掉到25，我直接震惊，昨天晚上充满了电，没有用今天回去看下还剩多少再来追评,2
缺点一：充电时发热，缺点二：电器不耐用，刚好遇到疫情，在家没事，几乎冲一次电用不到一天，优点一：系统流畅，不玩大型游戏，感觉够用，，优点二：拍照效果不错，照片真实感非常强。,2
相比华为信号太差，如果不是因为不喜欢大屏幕手机，可能不会选择小屏幕苹果。，外形外观：还可以比较喜欢小点的，拿着方便。,2
外形外观：颜色挺好看的，运行速度：挺流畅  不卡顿，待机时间：七八个小时吧  耗电真的挺快的  续航真的不咋地，刚买就降价  服了  还不补差价 ?东,2
外形外观：有瑕疵，拍照效果：还行，待机时间：充一次电用不到多久，说的可以用十多个小时都是假的，充满看电视最多能看三个小时,2
快递包装太简陋了！好几千的电子产品，也不说塞一个防撞的袋袋 ，运输过程中不怕摔么？这个原因直接扣2星。，产品还没用，看着还行，快递速度也可以。第一次用苹果，后面来追评。,2
外形外观：摄像头有个灰尘 还有个小白点，屏幕音效：还行，拍照效果：挺好，运行速度：很快，待机时间：续航不错,2
颜色很好看，待机时间还可以。，缺点：，信号?差，手机在连续播放时，确实会发烫。，用了原装充电头，充电时间也很长，从23%到充满竟然用了2小时多，不知道其他人的是不是这样,2
这个大黑边搞得好像自带手机壳，对比四年前的xsmax 做工感觉很低档,2
我手机进水了，换了这台。用惯了鸿蒙系统，用不惯苹果系统，流畅度都一样，操作习惯不一样。并没有觉得苹果比华为好多少，拍照方面还是，华为的更专业。黄色特别喜欢。,2
苹果手机几年前还是可以的，那时的lcd屏幕用的好的lcd没有频闪看着舒服，现在用的三星oled闪瞎眼，频闪太严重了，虽然色彩不错，但是频闪太严重伤眼，而且这么贵的手机居然没有充电器，太坑了，这个颜色外观还可以吧。,2
看视频会明显的异常发热掉电也会非常的快，比想象的要差一些，没有明显流畅的那种快感，使用的第二个苹果了，之前是信号不太好，现在是发热,2
外形外观：可以挺漂亮，屏幕音效：好像系统有问题有时候会有肉眼可见的屏闪对眼睛不友好，拍照效果：还好，运行速度：还可以，待机时间：还好，其他特色：个人觉得性价比不高，大家等15吧,2
待机时间：一般，总体来说还好。，运行速度：比13强。，外形外观：可以，屏幕音效：可以，拍照效果：可以，其他特色：除了运行比13强。别的没啥感觉,2
优点依然是系统流畅，缺点是外观手感很一般，比上一代厚了些，拿在手上感觉不太好，不顺手。屏幕音效还可以，拍照效果也不错，运行速度跟上代无差别。,2
滑动卡顿明显，续航一般，录像很好，人脸识别很快，外形外观：很好，屏幕音效：很好，拍照效果：很好，运行速度：卡顿，待机时间：轻度一天,2
外形外观：还可以吧，挺好看，屏幕音效：一般般，没啥特别的吧，拍照效果：没太多亮点，还是价格偏贵了的，运行速度：挺快的，还是苹果机运行快，就是价格有点高啊,2
刚开始用会有断触感，时不时程序会闪退，目前使用下来还能接受，充电速度还行，网络Wi-Fi与数据协调能力依旧拉垮，Wi-Fi信号搜索能力不强，数据会有断流情况，没有那种顺滑的体验，只一个字，拉。,2
苹果就是苹果，的确到手就是可以用。而且完全没有卡顿，相对于大的机型，此机型男士放裤子口袋，携带起来非常的方便，不需要额外在拿个包装着。iphone14性价比的确超越了很多的机器，唯一不慢的是，京东故意拖延我时间，让我超过报价期，亏了100。价格浮动太大。,2
买了两个多月终于到了，电池续航和我用了三年的旧手机P30差不多，拿起来也不如华为舒服，因为华为的后面收边是有弧度的半圆形，苹果是45度角，所以有点扎手。分辨率很不错，照相也可以。运行也比较流畅。音效很好。，其他特色：单手拿着扎手指头,2
外形外观：是我喜欢的款，屏幕音效：挺好，拍照效果：凑合，运行速度：流畅，待机时间：杠杠滴，其他特色：用了一段时间回来评价，整体效果还是挺满意的,2
一直期待已久的信号还是未解决，电池耗电也一直未得到解决，目前使用单卡飞行模式一晚掉电%5，一年不到显示电量百分比%80，发烫问题也是一直未解决，看来下次还是考虑其它品牌吧,2
怎么说呢，建议大家多看看自己的外观，一开始我以为是手机壳上的印子，后来发现是手机上的，有一个小磕痕。但是不影响使用，性能确实挺好，耗电也还可以，像素如图但是确实相机灯光下有重影,2
外形外观：选择的紫色，很适合女生的少女心，拍照效果：一般吧，难道是我不会用？，运行速度：挺好的，估计只是时间的问题，待机时间：没有充电器头挺无语的，变相涨价有什么区别,2
14使用马上1个月了   卡机2次  第一次是家庭app 、直接执行强制关机。第二次是相机卡了 半天没反应、同样a15的芯片  13没有此现象 待加强优化！,2
用了半个月，没发现有问题，看来安全了，查了都是正品，不敢其他平台购买，还是相信这里，优惠活动购买的，确实值得入手，第一次用这个系统，感觉都差不多，没有说有啥区别，唯一区别就是相机还可以，其他都不太好，尤其不可以应用分身，还得带两个手机出门！,2
外形外观：典型的iPhone外观，已经看了好多年了，充电速度比我之前的8p好多了，可惜库克就是不爱我送充电头，还得我要我亲自为挑选好点的充电头，，手感方面还比14pro要轻薄，挺喜欢那样的轻薄手感，对于不需要高刷的人群非常适合,2
水果14，女的喜欢的多，不看配置，不看性价比，逼格高就行。也是应媳妇儿要求买的，我本人用的话，实话真不买，性价比真的低，2022年了，出到14系列了，拍照就那像素？屏幕还泛黄，像素不如我4年前米8的效果，真的是不吹不黑，手机贵点没问题，最起码能让顾客买到好配置的东西吧。当然手机外观，还有做工确实还不错。，办公室女同事大多数都用的苹果，买之前还用她们的对比了下，都是心里承认照相很垃，嘴上死不承认，哈哈哈?，哎。。就这吧，家和万事兴，买个手机，媳妇儿做家务跟主动有劲儿了?,2
苹果14，外形外观：和13差不多的！，屏幕音效：目前还没有用其它设置，但通话相当的清楚。，运行速度：快！但是不发充电头的确是可恶！，拍照效果：性价比一般，对于花五六千元钱来说的确是奢侈！,2
外形外观：充电口有小剐蹭 有瑕疵，屏幕音效：目前良好，拍照效果：正常，运行速度：这个不用说，待机时间：目前良好，其他特色：外观紫色比较喜欢,2
晚上拍摄照片和视频确实是效果不错了，，外形外观：外观小巧有重量，但是屏幕比以往型号要大，换机还是很方便的，拍照效果：晚上拍照很高清，特别是对于以前旧型号的，用了十几天有过屏幕没反应的时候，不知道是不是正常的，老家不能送货需要自己去拿，开车半小时,2
外形外观：小巧，屏幕音效：很好，拍照效果：一般，运行速度：很快，待机时间：一般，8个小时左右，还行吧，其他特色：手机发热比较厉害，买了两条就降价了，还免息了，最后就给了100的差价，免息的没给处理,2
拍照效果：比不上一般的安卓旗舰，屏幕音效：一般般，外形外观：还行吧，运行速度：这点没得说，快的一比，待机时间：手机比较小，电池容量小，但好在系统精简，待机一般吧,2
没想到京东自营也搞这些东西，真的是广告无处不在，瞬间档次就降低了，不过有一说一:拍摄方面:确实很惊艳。，暂时没有出现起热，卡顿的现象，对于我不玩游戏的人来说，14挺好的，刚开始买的时候看见评论，各种担心，实际用起来还行，外形外观，没有多大改变，摄像头排布没有变化，运行速度挺快，流畅度也没的说，总体效果，很满意,2
手机用着一般和13没什么区别，处理器也没变，配置基本没有增加，，外形外观：手感还行，用着一般，屏幕音效：还可以吧，待机时间：待机一天基本就得充电了，其他特色：声音洪亮,2
用了一周，感觉还行，就是好热，手机没看视频没玩游戏就只是开App（***微信淘宝京东之类的）玩一会手机就开始热了，充电的时候也很烫，带不带壳都会！！刚开始忘记买壳了，裸机用了两天（裸机用起来手感是真的好但是我穷且怂）。没玩一会就有种看了一两个小时电视的感觉，烫！比手心温度高，还有手机拍照很黄，白墙壁会变成米白色的程度,2
一下子次买了两个 ，整体感觉还行 。，外形外观：外观比较好看 ，传统的刘海屏感觉改进一下就好，很占屏幕，，屏幕音效：音效很好，立体音，，拍照效果：照挺好，前摄像头好像没有美颜 ，待机时间：待机时间挺长 ，但是不停的玩的话 估计就玩四五个小时 ，没有传说中那个20小时视频的感觉,2
外形外观：外观有瑕疵，在手机边边上，不过除开那一点儿瑕疵外，整体手机还是不错的，所以不给很高评价。毕竟有瑕疵。，待机时间：这个占时不知道，，其他特色：等过几天使用过后再来「追加评论」,2
6.1的屏幕，看着屏幕并不大。以前的旧手机比较宽可能。还在适应。感觉浅紫色会更好看，看了很多帖子说白色耐看，拿到手里，感觉就那样。运行速度没得说。，最让我在意的是，机器外观看着比较脏，无任何防震保护就放一个盒子里寄来了。看着很廉价一样。,2
